"pval"	"apval"	"SBS1"	"SBS2"	"SBS5"	"SBS18"	"SBS45"	"SBS31"
"SAMPLE817"	0.560951098331489	1	14.0813591696169	0	255.499015338484	94.8416642800641	81.5779612118356	0
"SAMPLE104"	0.562319166719022	1	19.546075519966	0	223.490984516869	119.128197512189	83.8347424509753	0
"SAMPLE982"	0.565107388392174	1	10.3162810850792	0	233.345179361223	106.590704911192	95.7478346425056	0
"SAMPLE959"	0.569406917072062	1	11.7512921036232	15.0076946976869	218.989740968158	112.42933677953	87.821935451002	0
"SAMPLE530"	0.570010994845664	1	0	20.3573591601366	212.139320195805	130.434391378507	83.068929265551	0
"SAMPLE487"	0.570109654907058	1	24.6508567229797	0	231.695543874068	107.822289380571	81.831310022381	0
"SAMPLE298"	0.570267749424137	1	13.5937640585771	20.5526516717115	224.343018668596	95.2811836231446	92.2293819779712	0
"SAMPLE552"	0.573473110517945	1	20.0805949315603	15.1496996365283	217.90296507238	112.474575698927	80.3921646606054	0
"SAMPLE575"	0.57584248301656	1	14.1241941908716	15.5795616762588	220.353014695588	103.894346708991	92.0488827282899	0
"SAMPLE509"	0.576858363356178	1	20.0251826016904	14.12695643089	204.921513197153	129.32415503579	77.602192734477	0
"SAMPLE818"	0.577898584008617	1	10.9489669369065	15.2284804505009	221.696918610988	93.1593221516811	104.966311849923	0
"SAMPLE623"	0.57806363417241	1	0	15.1775707661495	216.644642635479	146.563771720507	67.6140148778644	0
"SAMPLE109"	0.580534313081987	1	18.9986209991688	20.1830391327251	199.327432968302	121.262075885944	86.22883101386	0
"SAMPLE566"	0.580747619615059	1	0	10.0124030257148	228.247646668582	133.520890059754	74.2190602459495	0
"SAMPLE216"	0.583049270192772	1	14.1609346106846	15.9522463788005	229.878370176387	108.28084903626	77.7275997978682	0
"SAMPLE667"	0.584133833867223	1	0	14.0778660083428	239.311915502124	124.736005296972	67.8742131925616	0
"SAMPLE965"	0.584770528845896	1	12.851388606934	14.6027983779907	256.818815196762	92.2117215411809	69.5152762771324	0
"SAMPLE564"	0.585881168131778	1	13.0956383555241	0	240.907079176705	112.27385577376	79.7234266940114	0
"SAMPLE310"	0.587033848837844	1	27.2245958356575	0	254.690953674519	77.5845691999531	86.4998812898702	0
"SAMPLE237"	0.58725751344648	1	22.2122730792093	0	244.240645962316	106.992707882259	72.5543730762161	0
"SAMPLE382"	0.589161632672795	1	0	16.3756796560029	221.643732728556	147.868140734709	60.1124468807324	0
"SAMPLE547"	0.592687562908304	1	0	0	255.049188032763	119.54838334944	71.4024286177963	0
"SAMPLE99"	0.594106761957794	1	13.2554303619666	0	234.709390091235	98.2826328159887	99.7525467308094	0
"SAMPLE52"	0.594711885126783	1	14.7152437833482	21.9669435747813	213.92980249479	104.742012591324	90.6459975557558	0
"SAMPLE6"	0.595332065795761	1	13.0409591405941	0	240.620997147552	98.0299225504248	94.308121161429	0
"SAMPLE798"	0.595400283733384	1	23.4320233238537	19.6360186616643	211.946493786652	115.764058771203	75.2214054566278	0
"SAMPLE706"	0.595498767045394	1	19.0010419950548	17.0707548264039	208.122909819586	111.423552185992	90.3817411729634	0
"SAMPLE366"	0.596309548619931	1	12.6932048474699	18.733342513385	216.272075542405	121.649167583723	76.6522095130169	0
"SAMPLE787"	0.596387968207309	1	0	0	244.885050133868	128.675730542424	72.4392193237082	0
"SAMPLE785"	0.597347990317505	1	0	14.0273229372192	235.697832616875	110.051238304856	86.2236061410497	0
"SAMPLE429"	0.598816190414367	1	15.642095739302	13.4798789790164	224.352646584041	101.511128764578	91.0142499330629	0
"SAMPLE84"	0.599757775486711	1	20.2443654293601	14.9264361534867	219.296582638331	121.823809053301	69.7088067255211	0
"SAMPLE850"	0.602489749777288	1	14.0876346391847	13.3090009632369	231.182874036517	108.137808841306	79.2826815197553	0
"SAMPLE610"	0.606511008031499	1	16.1535459346392	16.2788387594731	230.314330982294	86.9568968019194	96.2963875216747	0
"SAMPLE504"	0.612091110623746	1	19.8723622376022	16.7595455101422	208.885112303329	113.194734777455	87.2882451714718	0
"SAMPLE64"	0.614910081256895	1	12.575689353335	0	230.688178782569	106.536930901776	96.1992009623204	0
"SAMPLE972"	0.618866809066478	1	16.2888887460965	0	243.36963601173	109.723154957518	76.6183202846556	0
"SAMPLE717"	0.621162705141725	1	0	12.8412747466393	232.676200768416	109.036780648981	91.4457438359637	0
"SAMPLE14"	0.621511727925463	1	14.6595215176218	13.1113745678941	216.345186742625	133.911602128137	67.972315043722	0
"SAMPLE264"	0.622221422731782	1	0	14.9329818969291	221.734615017989	133.186500663134	76.1459024219487	0
"SAMPLE4"	0.622355312005331	1	22.8499636252216	0	252.370105471321	84.4411627427767	86.3387681606807	0
"SAMPLE90"	0.62289626637044	1	0	11.3754348305381	242.321313147891	117.656915502631	74.6463365189398	0
"SAMPLE183"	0.625680301458887	1	19.3738236091643	0	264.382029953482	63.3587874799651	98.8853589573882	0
"SAMPLE809"	0.626628943995204	1	12.1914803576499	16.899108157168	217.953957891463	113.115732926648	85.8397206670712	0
"SAMPLE939"	0.627227964459856	1	12.564603991164	0	243.229998758368	106.646704927639	83.5586923228289	0
"SAMPLE485"	0.62841304782039	1	17.8731139174685	0	244.971679148341	127.083750016262	56.0714569179284	0
"SAMPLE347"	0.629451767068704	1	0	16.6979500201781	214.066846737792	126.169946553684	89.0652566883463	0
"SAMPLE152"	0.634869761613545	1	0	0	222.161084645127	162.803831408293	61.0350839465802	0
"SAMPLE443"	0.635109023367626	1	18.0898760227479	19.5556944876588	211.218645216628	100.815666710874	96.3201175620917	0
"SAMPLE734"	0.640483848356628	1	12.9926796600903	16.9108801628118	236.081164615029	78.4927123437453	101.522563218324	0
"SAMPLE997"	0.641915802986333	1	15.2583008012402	0	245.934701668307	115.77851952354	69.0284780069124	0
"SAMPLE697"	0.643532791880957	1	15.0744105532364	13.6921098706918	220.087887657895	121.294745645381	75.8508462727954	0
"SAMPLE596"	0.644222213540535	1	0	14.6105547228463	239.978282329332	129.388393894891	62.0227690529304	0
"SAMPLE118"	0.647948822881107	1	10.6836291043809	0	254.903210079041	63.9866812790189	116.426479537559	0
"SAMPLE907"	0.649076184512221	1	18.831205381654	15.4192519917624	203.58801147345	104.647014509677	103.514516643457	0
"SAMPLE653"	0.650067543093387	1	13.6742523677214	12.2667733122412	224.454635138596	105.559489071021	90.0448501104207	0
"SAMPLE952"	0.650545565760338	1	21.8345556717061	0	237.933053300338	74.3239496845871	111.908441343368	0
"SAMPLE746"	0.651283168765485	1	14.6645323327253	12.6477798065994	229.095068665392	118.98149944246	70.6111197528225	0
"SAMPLE94"	0.654353393568032	1	18.2726069705894	14.8601686679377	231.407441586987	90.9806146730145	90.4791681014713	0
"SAMPLE900"	0.656272607253801	1	21.6761184408268	0	247.68704316879	81.3215474892158	95.3152909011672	0
"SAMPLE442"	0.656752514049585	1	15.4411856297261	16.9436901284988	229.312897443167	111.647145916183	72.6550808824248	0
"SAMPLE548"	0.660352500738429	1	0	0	234.795848937899	149.085085394904	62.1190656671965	0
"SAMPLE209"	0.661138546345347	1	18.9067567202572	18.5681474799858	195.441272787793	144.215801085842	68.8680219261219	0
"SAMPLE587"	0.664150244734806	1	11.1289033568502	0	253.683196184744	76.3658148506674	104.822085607738	0
"SAMPLE236"	0.665258491757217	1	17.2053269111553	16.7401404812463	222.230723994653	108.345990052844	81.4778185601009	0
"SAMPLE593"	0.666341621900259	1	22.149989598635	0	237.563196294657	91.7214355205102	94.5653785861975	0
"SAMPLE78"	0.66645277793999	1	20.324033264135	0	226.432287973582	104.330829891006	94.9128488712771	0
"SAMPLE364"	0.667082767506559	1	14.3813230375011	20.0433131233276	190.580037154682	137.792453570779	83.2028731137101	0
"SAMPLE393"	0.66920346811567	1	26.5162494801414	18.669862810546	219.89932660012	94.540792893465	86.373768215728	0
"SAMPLE915"	0.669988137636954	1	11.2944380203116	12.8316852593324	222.285196808009	125.968763407356	73.6199165049918	0
"SAMPLE140"	0.671525965116094	1	19.2384166996775	14.1582869955963	236.117205787347	79.6444188719355	96.8416716454439	0
"SAMPLE722"	0.673181710524984	1	17.1820160754181	0	207.123838309621	140.980272179453	80.7138734355084	0
"SAMPLE158"	0.675147466855999	1	15.5005680207244	0	251.84765238204	95.8067260609831	82.8450535362527	0
"SAMPLE780"	0.675861925194015	1	19.7689782822904	0	237.660181684085	93.16596283804	95.4048771955851	0
"SAMPLE195"	0.67676431640163	1	18.7144522070813	17.0608459761296	209.484429870153	120.193261137827	80.5470108088083	0
"SAMPLE662"	0.677791246739121	1	19.2179315179379	15.0419054356104	220.361105422711	92.1111207584782	99.2679368652629	0
"SAMPLE894"	0.680030618112619	1	15.748252119948	0	238.689430236901	92.5075059291128	99.0548117140381	0
"SAMPLE802"	0.681505309874034	1	22.3342337624397	0	249.680822438936	93.7616376824956	80.2233061161285	0
"SAMPLE591"	0.684375085191225	1	14.3536568245797	0	259.007022454804	113.336773484849	59.302547235767	0
"SAMPLE93"	0.68553301545821	1	15.151480204535	0	232.330672438913	99.02182251298	99.4960248435719	0
"SAMPLE966"	0.685733757070998	1	18.9370734666187	0	218.129154560457	145.01808727428	63.9156846986442	0
"SAMPLE881"	0.685929125568651	1	15.3826064578105	22.3548706150109	237.704580438351	87.838263012372	82.7196794764555	0
"SAMPLE699"	0.686441020938299	1	15.0563325735424	12.6366746808702	214.388580345929	120.695347627395	83.2230647722628	0
"SAMPLE36"	0.687030821407407	1	0	0	255.714888216898	104.511312518365	85.7737992647362	0
"SAMPLE679"	0.68939738124433	1	0	15.383265897428	234.82868295766	107.802313168543	87.9857379763687	0
"SAMPLE875"	0.692720716376612	1	12.3385292275059	0	211.711407871718	148.38096091318	73.5691019875957	0
"SAMPLE534"	0.696893833558008	1	0	0	253.248008190503	130.763865371101	61.9881264383959	0
"SAMPLE626"	0.701173911796685	1	0	0	229.689506312895	130.268372501284	86.0421211858208	0
"SAMPLE113"	0.701600309538441	1	13.314539924116	18.0198733539388	212.947597949385	130.880990788302	70.8369979842583	0
"SAMPLE795"	0.702153385723825	1	13.872701019099	14.5404457585986	243.547892451703	90.713490460944	83.3254703096557	0
"SAMPLE859"	0.703689719775746	1	10.6135880196772	0	245.450176796492	89.1688623871363	100.767372796695	0
"SAMPLE720"	0.704118108586187	1	12.9202658866576	13.4880856614142	254.863710429761	79.9522125229243	84.7757254992433	0
"SAMPLE604"	0.708070841337018	1	15.4225699493932	0	218.404782270165	121.683213383765	90.4894343966768	0
"SAMPLE17"	0.710403227102985	1	0	17.4264665240231	260.029449925094	90.5419934152865	78.0020901355967	0
"SAMPLE822"	0.716470079382345	1	0	15.8241156055596	226.094651298517	116.203853361669	87.8773797342548	0
"SAMPLE79"	0.717160330910017	1	15.5109393931348	0	243.451000777986	101.23190504385	85.8061547850289	0
"SAMPLE812"	0.718765252394877	1	0	13.4113194622703	231.429042081344	125.798040523306	75.3615979330796	0
"SAMPLE77"	0.720376193069734	1	17.8302216791185	0	257.005326558309	90.3491123724034	80.8153393901695	0
"SAMPLE580"	0.720562057683076	1	0	0	244.906373933342	131.336693179549	69.7569328871088	0
"SAMPLE291"	0.722553978870028	1	0	18.7922654678125	243.391068664692	103.314552922479	80.5021129450165	0
"SAMPLE114"	0.726578914909522	1	15.7597592350028	11.7132344644995	212.467233710827	125.915481224339	80.144291365332	0
"SAMPLE359"	0.728047221546285	1	0	16.8632039089336	230.204065581673	98.4225168724354	100.510213636958	0
"SAMPLE337"	0.728334914709924	1	14.9338061336851	12.6769999372886	208.200174858928	129.591305147054	80.5977139230438	0
"SAMPLE373"	0.729326356929773	1	0	0	243.490428402785	133.396447435718	69.1131241614966	0
"SAMPLE714"	0.729889342533735	1	17.318386869749	20.5933931455041	223.091290315839	95.1982550552657	89.7986746136424	0
"SAMPLE320"	0.730639942591284	1	13.6332023011548	15.3818225823665	225.022904479106	86.3589106768806	105.603159960492	0
"SAMPLE710"	0.73373648507575	1	0	11.4958965597785	207.190656837531	148.476080690356	78.8373659123353	0
"SAMPLE521"	0.736840667329044	1	24.3451473526751	0	256.797342584749	67.4087992335151	97.4487108290606	0
"SAMPLE837"	0.738380010427567	1	16.7582336580402	13.2448955819601	212.642839429687	128.624562438158	74.7294688921543	0
"SAMPLE984"	0.739876099615471	1	17.6940654741757	0	227.991742086029	116.115643614504	84.1985488252907	0
"SAMPLE638"	0.74137592202795	1	18.7256007421082	0	225.784755216265	121.783366202198	79.7062778394291	0
"SAMPLE341"	0.742734508841401	1	14.705857052951	21.9653302114466	232.161484915478	94.8331581220776	82.334169698047	0
"SAMPLE112"	0.747508221200953	1	14.9378187112783	0	252.391038750961	80.9403858872062	97.7307566505548	0
"SAMPLE414"	0.749065239941543	1	14.877069407336	22.5364744658438	206.225680294666	106.759845607295	95.6009302248584	0
"SAMPLE186"	0.750866490681013	1	15.3220793448561	13.357599909249	241.928414079325	81.748885014959	93.6430216516111	0
"SAMPLE836"	0.751376725410808	1	23.3757913384611	0	244.6738853804	99.1369973185546	78.8133259625844	0
"SAMPLE95"	0.760199498164965	1	0	18.2074697825724	216.156178182367	133.266650978711	78.3697010563488	0
"SAMPLE61"	0.76104817849864	1	12.7406639402021	0	217.209982952567	125.372486914471	90.6768661927603	0
"SAMPLE713"	0.761370246382789	1	0	12.1606046825588	240.063873884391	116.291613007706	77.4839084253446	0
"SAMPLE912"	0.761941370814018	1	13.8782345087748	0	255.755759633928	92.8616702142796	83.504335643018	0
"SAMPLE774"	0.764817563579608	1	13.6667842053105	11.8250566490273	236.715216863833	98.730648077601	85.0622942042283	0
"SAMPLE691"	0.767066642022773	1	19.1426494755295	12.5564856068621	206.4235497286	90.88023173844	116.997083450568	0
"SAMPLE346"	0.767783477569995	1	20.6634264549518	0	227.383769083182	104.656379387665	93.2964250742008	0
"SAMPLE688"	0.767867246359012	1	15.4569525181298	21.0186075100261	228.515013677823	85.2284706909352	95.7809556030862	0
"SAMPLE466"	0.768627631460419	1	0	0	252.005850901469	128.45228634118	65.5418627573511	0
"SAMPLE622"	0.772926550934657	1	17.8786441089327	0	254.588366515423	76.8028879825657	96.7301013930785	0
"SAMPLE640"	0.773823937922385	1	0	14.2100420921645	232.32553357114	122.213517057139	77.2509072795566	0
"SAMPLE242"	0.774527006877958	1	15.6953875678834	21.497901239982	216.812972039261	92.1584416009835	99.8352975518899	0
"SAMPLE528"	0.777321291946601	1	15.3335532078878	0	232.752422510458	122.859202464944	75.0548218167095	0
"SAMPLE387"	0.779885330731249	1	0	20.0015125562058	222.026161982538	136.07750397144	67.8948214898162	0
"SAMPLE412"	0.780889570883558	1	19.4378404590845	14.0310310809071	223.172640985178	92.0061547962696	97.352332678561	0
"SAMPLE650"	0.781317255549742	1	17.6829989597329	17.3620474450062	226.267113890414	112.921735238132	71.7661044667153	0
"SAMPLE531"	0.781409335616699	1	0	11.7914014224785	246.061666695199	114.02738986653	74.1195420157924	0
"SAMPLE38"	0.785667950006942	1	18.0533399836327	14.4039591629639	230.740038743421	94.7545595463311	88.0481025636512	0
"SAMPLE325"	0.785791181971521	1	20.6688254471055	13.8856376100673	209.612248968589	117.391741170302	84.441546803936	0
"SAMPLE157"	0.786400367488358	1	21.1592033473753	12.3201265033428	221.890903766299	107.970804437215	82.6589619457675	0
"SAMPLE603"	0.788540108947942	1	0	15.985132960679	209.593930436261	157.092474367793	63.3284622352667	0
"SAMPLE400"	0.788985560760019	1	17.0464074604416	13.3538648510946	206.751978335297	119.280714790538	89.5670345626291	0
"SAMPLE427"	0.789805687362178	1	12.5087639004482	0	242.320128260091	102.04604126734	89.12506657212	0
"SAMPLE338"	0.790461976192004	1	16.6875402905142	15.8259201115356	220.728102419536	90.7710084081475	101.987428770267	0
"SAMPLE422"	0.792991573546886	1	0	0	216.364097192913	144.028334506118	85.6075683009686	0
"SAMPLE877"	0.79577130353949	1	18.2447527987783	0	231.077020068785	120.057734951811	76.6204921806257	0
"SAMPLE872"	0.796496148966071	1	17.583006974858	15.8117919255137	223.447403867217	117.87001298342	71.2877842489912	0
"SAMPLE766"	0.799134885862392	1	12.9300486151327	16.4779737070692	209.701178298644	129.42716699168	77.4636323874745	0
"SAMPLE292"	0.79924624995697	1	18.5264412538596	0	237.141091986345	110.551571720903	79.7808950388916	0
"SAMPLE876"	0.79988565636442	1	13.7047980623361	0	249.716969627933	103.001251408723	79.5769809010078	0
"SAMPLE318"	0.804507637002167	1	16.5557972018828	0	211.358933989868	166.943086788373	51.1421820198763	0
"SAMPLE904"	0.80599578054879	1	15.3945123460475	16.4291035626383	211.341787157262	108.764741180038	94.0698557540143	0
"SAMPLE574"	0.809158203243835	1	17.3896587830413	12.4161925846933	240.644308072576	105.849607113666	69.7002334460235	0
"SAMPLE161"	0.810385379993824	1	14.9001121611674	0	246.036717850677	104.647127884008	80.4160421041476	0
"SAMPLE929"	0.811001997346183	1	11.833050154326	16.7345766822874	232.336621575778	96.5412229775037	88.5545286101048	0
"SAMPLE950"	0.811055968201257	1	13.5025232350914	0	245.178279094721	92.1961686115295	95.1230290586577	0
"SAMPLE684"	0.811182773942402	1	17.0493036792261	0	222.79020238297	126.880726548778	79.2797673890265	0
"SAMPLE690"	0.817165469114225	1	0	15.9344393922939	203.541954153699	144.221409377622	82.3021970763851	0
"SAMPLE423"	0.819425153927635	1	23.4890125022785	15.2505663219721	214.452666503967	101.918356748491	90.8893979232908	0
"SAMPLE226"	0.822154275270357	1	13.7166089003506	0	224.320395006871	115.578226969899	92.384769122879	0
"SAMPLE106"	0.822845189435518	1	17.9084351864284	0	246.573508180585	113.743983449087	67.7740731838992	0
"SAMPLE153"	0.823978271796639	1	0	0	241.142731791503	139.809518168903	65.0477500395934	0
"SAMPLE259"	0.824640005266999	1	21.7354478120903	0	261.173864379023	71.5888194900752	91.5018683188119	0
"SAMPLE327"	0.82624039932596	1	11.9472078039055	0	229.044638212059	124.625263055569	80.3828909284661	0
"SAMPLE656"	0.828075685250943	1	13.4483429792159	16.7614917730728	202.286790703622	141.219389606164	72.283984937925	0
"SAMPLE297"	0.83005737891713	1	14.1153575999755	12.8905741409747	219.34282485459	94.5213242094733	105.129919194986	0
"SAMPLE695"	0.831124330865715	1	13.1015693722006	12.2266470449568	226.672067916568	99.222480339133	94.7772353271419	0
"SAMPLE139"	0.832842435297062	1	18.0468789632633	0	247.647567105733	81.4426638030957	98.8628901279082	0
"SAMPLE339"	0.834276260288983	1	13.8600929139729	0	229.001816329489	129.876604300616	73.2614864559223	0
"SAMPLE403"	0.834724170075565	1	19.0092952481244	16.9629248162009	228.614480190115	112.504270694405	68.9090290511546	0
"SAMPLE149"	0.83524941619319	1	19.5161142881264	0	241.425855953436	106.377390442799	78.6806393156381	0
"SAMPLE978"	0.838599701394955	1	18.4969609972755	12.340202335611	237.378894495468	80.1649623788479	97.6189797927974	0
"SAMPLE278"	0.83908337093577	1	0	0	239.99583562041	102.742894588738	103.261269790852	0
"SAMPLE893"	0.839370959068533	1	14.6935214944355	0	237.761442630895	130.578263864185	62.9667720104848	0
"SAMPLE1000"	0.840869003577396	1	18.9308619805255	13.2940623469083	228.680972885877	92.3755214455571	92.7185813411318	0
"SAMPLE446"	0.841104591885919	1	13.9592459554605	0	232.698770876086	117.835647590979	81.5063355774745	0
"SAMPLE142"	0.842209962311581	1	16.5353773254427	0	247.114772830315	99.8115349094737	82.5383149347681	0
"SAMPLE892"	0.843561140681084	1	17.4024838552023	15.9862797810849	207.257315773421	112.055301018681	93.2986195716115	0
"SAMPLE820"	0.84784742586246	1	17.5905518058024	13.3518505444787	217.200811951972	108.854880974092	89.0019047236544	0
"SAMPLE465"	0.850002419336168	1	0	13.7508488680074	246.032201352817	100.92978162445	85.2871681547262	0
"SAMPLE86"	0.852644442773221	1	0	16.9545178383019	252.168044667438	80.8494565921939	96.0279809020661	0
"SAMPLE735"	0.854219604120297	1	27.3511270323703	0	253.023086457899	76.3469946045099	89.278791905221	0
"SAMPLE202"	0.85538622794484	1	16.448928335297	0	259.840867528815	78.4197479997632	91.2904561361245	0
"SAMPLE380"	0.858115133065484	1	20.8342428371505	0	236.691534798113	99.7247936144733	88.7494287502637	0
"SAMPLE301"	0.863088084933852	1	14.865128938135	15.9830053470036	219.523401133872	114.62504999457	81.0034145864195	0
"SAMPLE315"	0.863191832855517	1	12.8962506573714	0	241.278417593497	116.604576752724	75.2207549964083	0
"SAMPLE88"	0.871083102560611	1	14.0044065491864	0	258.843489664692	88.3367242332107	84.8153795529109	0
"SAMPLE727"	0.871635269629778	1	15.510449606741	0	221.260068689083	114.604322240925	94.6251594632515	0
"SAMPLE351"	0.873293607276689	1	12.7221174549032	14.5401821152564	207.244807833838	131.310258990436	80.1826336055665	0
"SAMPLE833"	0.873638471650043	1	0	12.7539902074534	217.8762556254	130.414619606951	84.9551345601951	0
"SAMPLE249"	0.874616369758848	1	0	18.4125052501284	215.048951812672	116.486831309204	96.0517116279957	0
"SAMPLE910"	0.874854194189668	1	19.0618683587316	0	222.295295905009	109.045700721452	95.5971350148071	0
"SAMPLE669"	0.875632393960659	1	14.2214114647101	0	238.888201137971	101.217849501451	91.6725378958686	0
"SAMPLE736"	0.879452227610742	1	13.8334831116739	17.9817194555847	196.235987655238	136.188054161365	81.7607556161385	0
"SAMPLE540"	0.881193354435205	1	18.2292517150123	18.2417407825797	201.094828536625	123.459718844997	84.9744601207858	0
"SAMPLE25"	0.881734438750187	1	0	14.2519014907575	220.773082567593	123.853893998641	87.1211219430085	0
"SAMPLE932"	0.882534550101508	1	16.2739660658833	16.1294813182193	236.180857404684	77.8122376832712	99.6034575279422	0
"SAMPLE750"	0.885291074642436	1	0	0	257.889906296626	112.7629463547	75.3471473486743	0
"SAMPLE955"	0.889424083367404	1	15.7368278957562	14.0526935016111	238.187091923339	79.0009573278089	99.022429351485	0
"SAMPLE897"	0.890032810565641	1	17.8813711606439	13.0627142810802	199.949244722946	117.78801397646	97.3186558588696	0
"SAMPLE793"	0.893102270861911	1	15.2937223403653	15.2051016950716	211.219126793984	124.092937117545	80.1891120530346	0
"SAMPLE539"	0.893421817797091	1	0	0	238.118162663192	138.264600845374	69.6172364914341	0
"SAMPLE33"	0.893910787003947	1	18.9865671171665	0	239.556291440729	95.1034961846008	92.3536452575038	0
"SAMPLE425"	0.894246847375671	1	12.3145445500497	14.938947191821	220.694966360841	130.768692405125	67.2828494921635	0
"SAMPLE192"	0.895104785768245	1	14.1206755825618	12.6856261119119	205.558247354437	133.917031715352	79.7184192357374	0
"SAMPLE448"	0.895949492478449	1	21.2212713759229	0	224.781523839922	121.829228562388	78.167976221767	0
"SAMPLE987"	0.897123274402263	1	0	14.6615167822233	205.816610657973	131.254753467041	94.2671190927626	0
"SAMPLE733"	0.902210737914706	1	16.4017470328293	13.5745196528865	240.519740255449	77.0951562149815	98.4088368438533	0
"SAMPLE69"	0.906244752575746	1	12.4708937194907	13.6395037185845	195.123922947221	159.253222307835	65.5124573068682	0
"SAMPLE440"	0.908250860582403	1	16.4558810859966	12.4931448013533	224.222548641388	101.905778780359	90.9226466909031	0
"SAMPLE377"	0.908737330368208	1	14.1643710968816	21.6657877406229	209.210893914913	110.900149781361	90.0587974662216	0
"SAMPLE990"	0.909114776195721	1	19.9479523044505	12.7929259884433	211.222757424611	141.985597729179	60.050766553316	0
"SAMPLE778"	0.915648387481741	1	12.6445341273366	14.0951724363731	225.058205693155	111.980718347117	82.2213693960179	0
"SAMPLE729"	0.91610845942064	1	11.739594228224	0	237.624317778942	103.224246362769	93.4118416300652	0
"SAMPLE42"	0.918486528761719	1	0	13.2477225951514	229.711288061726	124.462692086715	78.5782972564082	0
"SAMPLE515"	0.919756322577106	1	0	10.7741700984643	217.20387825787	117.335542185909	100.686409457757	0
"SAMPLE767"	0.920332630460764	1	18.6834239354419	0	225.579348442712	102.095233878625	99.6419937432211	0
"SAMPLE941"	0.924489692727804	1	19.6897614190635	16.8231534467664	230.854816070254	84.4168731128537	94.2153959510627	0
"SAMPLE333"	0.925572322444558	1	0	0	242.535486922598	126.775132709713	76.6893803676891	0
"SAMPLE85"	0.925660968099263	1	0	15.849157792678	232.08239137802	121.095452518198	76.9729983111036	0
"SAMPLE909"	0.927215456603692	1	0	0	236.047987532955	117.65600596934	92.2960064977058	0
"SAMPLE103"	0.928282792552334	1	17.7971008250667	15.1586027310053	214.916127899543	116.458109870956	81.6700586734296	0
"SAMPLE102"	0.929086553021614	1	17.6189197875961	26.5971827271604	209.400835221068	87.3396041149518	105.043458149223	0
"SAMPLE771"	0.929330532870897	1	15.1251198115951	0	213.650183831493	146.298460205201	70.9262361517105	0
"SAMPLE781"	0.929600468384781	1	15.5435325046806	14.6353814677274	211.427032824656	133.252745916546	71.1413072863892	0
"SAMPLE933"	0.930043021167512	1	0	21.0523702841207	211.843621665992	135.359623663676	77.7443843862114	0
"SAMPLE865"	0.930316528734742	1	20.4761185176047	0	255.572974531092	76.1317017899589	93.8192051613448	0
"SAMPLE132"	0.932207747199581	1	15.9386109172166	0	216.249362253166	142.250435848569	71.5615909810482	0
"SAMPLE579"	0.935878113719423	1	15.3182388320005	0	230.235904977745	101.186079727206	99.2597764630487	0
"SAMPLE917"	0.937995485906914	1	18.742178669854	13.4792081026314	224.240855943817	76.8073912254869	112.73036605821	0
"SAMPLE101"	0.93889682233195	1	13.9409310273185	0	251.205849591428	97.7797938555487	83.0734255257047	0
"SAMPLE74"	0.940577545841292	1	0	15.5262568828405	205.372901863929	146.563330545097	78.5375107081343	0
"SAMPLE127"	0.950029979618148	1	18.893184414641	16.5917027907241	226.868558292498	107.443316304236	76.2032381979005	0
"SAMPLE874"	0.951113159767243	1	14.1887526864114	0	236.048723187938	127.458678236688	68.3038458889624	0
"SAMPLE40"	0.951599172964366	1	14.4574564948893	0	237.164971751216	114.35903663585	80.0185351180447	0
"SAMPLE868"	0.952627749381999	1	12.6381049713062	14.2504075382937	228.863136315913	92.1726572759424	98.0756938985446	0
"SAMPLE24"	0.958958205891877	1	10.9908870770565	14.3058768208307	220.904904048224	120.588953617925	79.209378435963	0
"SAMPLE361"	0.959438441502637	1	0	0	261.662015256867	96.8581178044963	87.4798669386368	0
"SAMPLE265"	0.960354296336905	1	21.8015303599375	15.1888329580007	213.150445775834	103.04033565726	92.8188552489677	0
"SAMPLE234"	0.960601577655177	1	16.7624613120899	11.7615302701372	224.984234143285	75.6773633957956	116.814410878692	0
"SAMPLE723"	0.963213184804321	1	16.1070014680463	0	251.24213202105	97.8035366200985	80.8473298908056	0
"SAMPLE557"	0.966238710162133	1	0	17.9409064567048	229.628260416317	110.820040606057	87.6107925209215	0
"SAMPLE163"	0.966815668516365	1	19.7838595407706	17.8061976212051	226.789444181198	103.726759461229	77.8937391955973	0
"SAMPLE289"	0.967192519196127	1	21.6004752947317	0	239.209084101862	101.212535938725	83.9779046646806	0
"SAMPLE606"	0.967805695253209	1	0	13.3445477545028	227.553163472686	116.279969032694	88.8223197401178	0
"SAMPLE811"	0.971355846752016	1	0	17.4917605443997	228.044413485841	112.933151075567	87.530674894192	0
"SAMPLE214"	0.972816382141829	1	20.4946249613696	12.9148451957904	220.858008968287	120.214794929898	71.0510034057664	0.466722538888871
"SAMPLE362"	0.974611534250832	1	0	21.648997778073	229.657180491411	106.199198538766	88.4946231917501	0
"SAMPLE890"	0.974949693382593	1	15.9669166005196	18.1485796880497	229.644691023147	100.469145369922	81.4081226532801	0.362544665082357
"SAMPLE26"	0.974980484223324	1	12.0950795264889	19.027037023751	203.831513886492	132.360693215727	78.2865336538296	0.39914269371182
"SAMPLE360"	0.97524542563017	1	14.0541661723434	0	230.446034135081	115.314123904189	86.1856757883863	0
"SAMPLE648"	0.977449887760826	1	0	12.9096552309919	218.774509693013	132.357279441801	81.9585556341944	0
